cod_provin;provincia;cod_canton;canton;16/04/2020;18/04/2020;19/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;25/04/2020;26/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;01/05/2020;02/05/2020;03/05/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;08/05/2020;09/05/2020;10/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;16/05/2020;17/05/2020;18/05/2020;19/05/2020;20/05/2020;21/05/2020;22/05/2020;23/05/2020;24/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;30/05/2020;31/05/2020;01/06/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;06/06/2020;07/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;13/06/2020;14/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;20/06/2020;21/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;27/06/2020;28/06/2020;29/06/2020;30/06/2020;01/07/2020;02/07/2020;03/07/2020;04/07/2020;05/07/2020;06/07/2020;07/07/2020;08/07/2020;09/07/2020;10/07/2020;11/07/2020;12/07/2020;13/07/2020;14/07/2020;15/07/2020;16/07/2020;17/07/2020;18/07/2020;19/07/2020;20/07/2020;21/07/2020;22/07/2020;23/07/2020;24/07/2020;25/07/2020;26/07/2020;27/07/2020;28/07/2020;29/07/2020;30/07/2020;31/07/2020;01/08/2020;02/08/2020;03/08/2020;04/08/2020;05/08/2020;06/08/2020;07/08/2020;08/08/2020;09/08/2020;10/08/2020;11/08/2020;12/08/2020;13/08/2020;14/08/2020;15/08/2020;16/08/2020;17/08/2020;18/08/2020;19/08/2020;20/08/2020;21/08/2020;22/08/2020;23/08/2020;24/08/2020;25/08/2020;26/08/2020;27/08/2020;28/08/2020;29/08/2020;30/08/2020;31/08/2020;01/09/2020;02/09/2020;03/09/2020;04/09/2020;05/09/2020;06/09/2020;07/09/2020;08/09/2020;09/09/2020;10/09/2020;11/09/2020;12/09/2020;13/09/2020;14/09/2020;15/09/2020;16/09/2020;17/09/2020;18/09/2020;19/09/2020;20/09/2020;21/09/2020;22/09/2020;23/09/2020;24/09/2020;25/09/2020;26/09/2020;27/09/2020;28/09/2020;29/09/2020;30/09/2020;01/10/2020;02/10/2020;03/10/2020;04/10/2020;05/10/2020;06/10/2020;07/10/2020;08/10/2020;09/10/2020;10/10/2020;11/10/2020;12/10/2020;13/10/2020;14/10/2020;15/10/2020;16/10/2020;17/10/2020;18/10/2020;19/10/2020;20/10/2020;21/10/2020;22/10/2020;23/10/2020;24/10/2020;25/10/2020;26/10/2020;27/10/2020;28/10/2020;29/10/2020;30/10/2020;31/10/2020;01/11/2020;02/11/2020;03/11/2020;04/11/2020;05/11/2020;06/11/2020;07/11/2020;08/11/2020;09/11/2020;10/11/2020;11/11/2020;12/11/2020;13/11/2020;14/11/2020;15/11/2020;16/11/2020;17/11/2020;18/11/2020;19/11/2020;20/11/2020;21/11/2020;22/11/2020;23/11/2020;24/11/2020;25/11/2020;26/11/2020;27/11/2020;28/11/2020;29/11/2020;30/11/2020;01/12/2020;02/12/2020;03/12/2020;04/12/2020
4;Heredia;410;Sarapiquí;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;13;14;14;15;15;15;19;19;19;20;20;20;20;20;20;20;21;21;21;21;21;21;27;32;33;33;33;33;40;40;40;40;40;40;47;49;49;49;49;49;55;56;75;75;75;75;75;75;79;92;101;105;106;106;116;118;123;143;144;145;146;169;175;178;203;207;213;218;219;233;233;269;279;283;285;285;285;289;296;296;297;298;367;367;368;401;401;401;401;402;402;429;430;430;430;430;431;431;572;587;588;588;589;590;638;678;678;679;680;681;681;732;732;732;821;821;822;822;823;922;966;965;965;966;966;968;977;981
5;Guanacaste;507;Abangares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;5;5;5;5;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;23;23;23;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;27;27;29;29;29;29;31;31;32;33;33;33;33;33;33;33;33;34;34;34;34;34;34;34;34;34;35;35;35;35;35;40;40;43;43;43;48;48;48;48;51;54;55;55;55;55;56;56;56;56;56;56;58;59;66;66;67;69;71;71;71;73;88;90;90;91;101;102;102;102;114;114;114;114;127;127;140;140;141;141;141;143;143;143;143;143;143;163;163;163;168;168;168;169;169;182;182;183;183;183;189;230;236;237;242;242;244;244;244;245;245;246;246;246;246;246;246;249;250
5;Guanacaste;504;Bagaces;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;6;6;10;10;10;10;12;12;12;13;13;13;13;13;16;17;17;17;17;17;17;18;18;21;21;21;21;22;22;22;22;22;22;22;29;29;30;30;31;31;31;31;31;31;33;33;33;33;36;36;37;37;37;37;37;37;38;38;39;41;41;41;41;42;42;42;42;42;42;45;45;45;45;45;46;46;46;47;47;50;51;51;51;55;56;56;58;62;62;62;62;65;65;65;66;66;66;68;68;74;75;76;76;79;79;80;82;82;83;83;83;84;84;84;84;87;87;87;91;91;94;94;94;94;95;95;95;96;104;108;108;108;111;115;115;122;125;125;125;127;146;147;148;148;149;149;158;159;165;167;171;173;173;178;178;178;182;184;189;189;189;192;200;206;211;221;222;224;227;232;243
5;Guanacaste;506;Cañas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;20;20;20;20;20;20;22;22;22;23;23;23;23;23;24;24;24;24;24;24;24;24;24;24;24;25;25;30;30;30;30;31;31;31;38;50;54;60;60;60;60;60;72;79;79;79;79;79;79;79;79;79;90;90;90;92;94;94;97;98;98;98;98;99;99;100;101;101;103;107;107;107;107;107;107;107;109;110;110;112;112;114;114;116;119;121;126;127;127;127;127;130;130;138;138;138;139;143;144;144;147;153;153;154;154;162;164;166;177;179;179;179;184;187;187;187;187;187;207;208;215;224;225;225;226;227;267;267;272;277;277;277;295;305;305;305;321;321;321;328;340;345;351;351;364;364;371;380;381;386;390;399;399;399;417;420;433;436;438;438;438;459;465;477;490;494;494;494;511;519;535
5;Guanacaste;505;Carrillo;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;9;9;10;10;10;10;10;12;12;12;12;12;12;14;14;14;19;20;20;21;22;22;22;25;25;26;27;28;28;28;28;28;28;28;30;30;30;30;30;30;31;32;32;32;32;32;32;32;35;35;35;36;36;36;39;41;41;42;42;42;42;42;42;48;49;50;55;58;61;61;62;64;64;64;65;66;77;87;87;89;90;102;109;110;112;113;116;117;117;122;122;128;131;137;140;141;141;142;144;150;150;150;151;161;165;168;171;177;182;182;183;187;187;187;203;203;204;204;225;225;239;249;259;259;259;259;277;277;287;302;302;313;316;318;323;363;363;363;363;363;419;422
5;Guanacaste;511;Hojancha;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;9;10;11;12;12;12;12;12;12;13;13;13;13;13;13;14;14;14;17;17;17;17;17;17;17;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;22;22;22;22;25;25;25;25;25;26;26;26;27;27;27;27;27;27;27;27;28;28;28;28;29;31;31;31;31;31;31;31;33;33;33;34;34;34;35;37;37;38;38;38;38;38;39;39;42;42;43;43;50;54;54;54;59;59;61;71;73;76;77;77;77;77;79;80;81;82;83;83;83;85;85;85;85;87;87;87;89;90;90;90;92;92;92;97;97;100;100;100;100;101;101;101;101;102;107;107;107;110;110;110;110;116;116;116;116;117;118;118
5;Guanacaste;510;La Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;6;7;7;7;7;7;7;7;7;7;14;14;14;14;14;16;17;17;20;20;20;20;22;22;23;23;23;24;28;33;45;45;46;46;46;46;46;46;46;47;47;51;51;53;53;53;58;58;58;61;61;66;66;67;79;79;79;80;80;80;81;83;83;84;84;84;85;86;88;93;94;95;95;95;100;101;106;108;108;108;108;118;118;119;120;120;120;120;120;120;120;124;129;129;129;138;138;138;138;138;140;141;142;148;150;152;153;156;159;160;162;162;164;164;164;165;165;166;186;190;193;199;206;216;222;227;228;233;233;233;236;255;260;261;261;272;272;277;277;277;277;290;293;296;300;301;301;301;301;301;301;304;309;309;310;322;322;340;340;340;340;341;341;341;341;341;341;352;378
5;Guanacaste;501;Liberia;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;11;11;14;14;14;14;14;17;17;18;18;18;18;18;18;18;18;21;22;22;22;33;33;33;37;37;37;37;37;45;45;45;45;45;45;46;52;52;56;56;56;56;56;72;72;73;73;74;74;75;77;77;78;78;78;79;80;80;80;82;82;82;82;82;82;82;83;83;96;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;100;100;101;102;102;102;104;104;104;104;107;109;111;112;119;125;145;156;169;186;189;189;189;189;192;192;192;192;192;193;194;194;194;194;194;194;200;200;200;200;201;220;237;237;239;239;240;241;241;242;245;245;286;286;286;288;290;339;371;371;371;373;374;375;404;462;512;512;513;555;555;555;557;560;560;561;561;561;604;693
5;Guanacaste;509;Nandayure;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;4;4;4;5;5;5;5;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;7;8;8;8;8;8;9;12;12;12;12;12;17;17;17;17;18;18;18;18;18;18;18;18;18;22;23;23;26;31;34;34;42;44;46;48;50;53;55;55;55;55;57;59;60;60;60;60;60;61;61;63;64;64;64;67;67;72;74;76;76;84;89;89;100;100;100;101;101;103;108;108;112;113;115;115;119;120
5;Guanacaste;502;Nicoya;0;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;6;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;31;38;38;38;38;40;46;50;58;58;58;58;58;59;61;66;66;66;66;66;67;68;68;68;68;68;68;83;83;83;83;83;90;90;90;90;91;91;91;91;91;91;91;92;92;92;92;92;95;98;102;102;102;105;106;107;107;110;110;110;110;110;117;117;118;118;118;122;122;122;137;137;137;137;137;137;144;166;170;170;170;170;170;188;212;221;222;226;237;255;267;271;298;302;302;346;356;359;366;370;370;371;382;388;388;388;393;393;393;400;400;416;433;435;463;490;512;521;524;524;525;551;605;606;607;608;608;655;655;655;678;685;689;692;698;698;698;723;724;729;732;752;752;752;778;806;815;820;835;836;836;836;836;849;904
5;Guanacaste;503;Santa Cruz;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;7;7;7;7;7;7;7;7;7;7;7;7;7;8;8;9;9;9;9;13;14;14;14;17;17;17;17;17;19;21;21;21;21;21;27;29;29;29;29;29;29;29;29;29;35;35;35;35;36;38;42;42;44;44;44;49;49;49;53;53;53;53;53;53;53;54;54;54;59;70;79;79;81;81;81;81;87;87;92;92;92;92;92;96;96;96;96;96;96;96;96;109;109;109;114;114;114;114;114;122;140;141;141;141;150;151;151;151;152;154;158;158;160;172;175;182;193;194;195;200;219;219;243;243;243;243;243;243;260;260;260;260;260;260;260;261;272;272;272;309;341;367;367;369;369;369;369;370;371;371;371;371;371;371;371;372;372;375;375;375;375;397;405;417;449;449;449;449;449;480;499
5;Guanacaste;508;Tilarán;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;9;9;9;9;9;9;9;9;9;9;9;9;9;10;10;10;10;10;10;10;10;10;11;12;13;13;14;14;14;16;16;16;16;16;16;23;25;25;27;27;27;33;33;33;34;34;34;34;34;34;38;40;41;41;41;45;45;46;48;49;49;49;49;49;49;49;50;50;51;51;55;56;56;56;58;58;58;59;59;59;59;59;59;60;76;76;93;94;94;95;95;102;111;111;130;130;130;133;137;137;140;140;140;140;147;147;147;149;149;149;149;149;150;150;150;151;151;151;151;151;151;151;151;151;151;151;151;151;151
6;Puntarenas;603;Buenos Aires;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;4;4;4;5;5;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;9;9;9;9;9;9;9;9;9;9;9;9;9;11;11;11;11;11;12;12;19;26;27;28;29;31;31;31;31;31;31;31;32;32;32;32;33;33;33;33;33;33;33;33;33;33;33;33;42;42;42;42;42;43;43;43;43;43;44;44;44;44;44;44;44;44;44;44;44;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;47;50
6;Puntarenas;610;Corredores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;14;15;15;15;21;22;23;23;23;24;24;24;24;25;25;25;25;25;25;30;30;30;30;30;30;30;30;30;30;30;30;31;57;57;57;57;57;72;72;157;171;258;285;287;286;315;333;334;335;335;335;336;336;336;336;336;338;338;338;338;338;338;338;338;338;338;338;338;338;339;340;340;340;340;340;340;356;363;363;363;363;372;372;372;372;437;448;454;481;487;557;595;641;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;662;663;688;689;690;690;690;690;701;701;712;754;851;851;851;851;854;855;855;855;855;855;855;855;856;856;856;856;856;856;857;857;857;857;857;857;857;857;861;866
6;Puntarenas;608;Coto Brus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;7;8;8;8;8;9;9;9;10;10;10;10;13;21;24;28;30;33;33;33;33;33;33;33;33;33;33;33;35;35;35;35;35;35;35;35;35;35;35;37;37;39;52;53;53;53;53;72;72;72;73;73;74;74;87;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;89;92;99
6;Puntarenas;602;Esparza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;6;6;6;6;6;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;10;10;10;10;11;11;15;16;16;21;21;21;24;24;26;30;30;32;32;32;32;34;34;41;41;44;46;46;47;54;54;56;56;56;56;61;61;61;62;64;64;64;65;66;66;67;67;71;71;72;72;73;82;82;90;90;100;100;101;110;110;110;110;125;125;126;126;126;126;126;128;150;191;212;221;227;231;245;249;249;284;285;285;286;288;312;325;334;342;342;342;409;411;411;424;434;434;434;452;459;459;461;461;461;461;461;462;483;486;488;491;491;494;496;511;511;511;512;512;513;514;514;515;515;515;516;516;516;516;517;517;518;519;521;527;532;536
6;Puntarenas;611;Garabito;2;2;2;2;2;4;5;5;5;5;7;7;12;12;12;12;12;12;13;13;14;14;14;14;15;15;15;15;15;15;15;15;15;16;17;19;19;19;19;19;20;20;20;20;20;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;20;21;21;21;21;21;21;23;23;24;24;24;24;25;25;25;25;26;26;26;26;27;27;27;27;27;27;27;28;29;29;29;29;29;29;29;29;29;29;29;29;29;29;30;33;33;34;34;34;34;34;36;36;36;36;36;37;37;37;37;37;37;38;39;39;39;39;39;40;40;44;44;44;44;44;44;44;44;44;44;44;44;44;44;47;53;88;95;95;95;95;95;105;105;122;122;122;126;126;136;137;137;139;139;140;140;141;141;142;144;153;154;154;155;155;155;169;173;173;173;174;209;247;248;248;253;254;254;274;279;299;299;300;310;310;312;312;312;312;312;313;331;367;384;385;389;412;444;479;494;494;497;499;514;515;539;539;575;576;578;580;587;587;624;638;673;673;673;673;692;728
6;Puntarenas;607;Golfito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;5;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;11;11;21;32;45;48;48;48;54;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;61;61;61;61;62;62;63;77;77;77;77;77;87;87;87;87;89;89;89;99;114;131;135;155;177;177;178;178;179;179;179;179;179;179;180;180;180;180;180;181;181;181;181;181;181;183;183;186;186;187;188;189;189;237;244;244;245;246;246;246;248;271;273;273;274;274;275;275;277;277;277;277;277;277;277;277;278;278;279;279;279;279;279;282;292
6;Puntarenas;604;Montes de Oro;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;6;6;9;9;9;10;10;10;10;10;17;18;18;21;21;21;22;22;22;22;22;22;22;26;26;26;27;27;27;27;27;27;27;40;40;40;40;40;40;40;40;40;41;41;41;65;65;66;66;66;69;70;70;98;99;107;107;109;114;114;114;114;114;114;114;114;114;132;134;134;163;163;163;163;168;168;168;168;168;168;168;168;168;169;169;169;170;170;170;170;170;171;171;171;172;173;173;174;174;174;174;174;174;174;174;174;174;174;189;228;288;288;288;288;290;290;290;304;318
6;Puntarenas;605;Osa;0;0;0;0;0;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;10;10;14;14;14;15;18;18;18;18;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;21;21;21;21;21;21;21;21;21;22;22;22;22;24;24;24;24;32;34;35;54;55;66;77;91;136;137;138;138;138;138;138;138;138;138;138;139;139;139;139;139;140;140;140;140;140;140;140;141;142;143;175;175;175;175;204;204;204;204;204;204;204;206;206;206;206;206;206;206;206;206;206;206;206;206;207;207;207;207;207;207;207;207;208;210;213
6;Puntarenas;609;Parrita;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;5;7;7;7;9;9;10;16;17;19;19;22;26;26;27;27;28;28;28;28;28;29;32;33;33;34;34;34;34;36;36;37;37;38;41;41;42;45;46;47;51;52;52;55;55;57;57;57;67;68;74;74;75;77;78;78;85;85;88;90;91;91;96;97;101;108;108;108;108;110;110;112;112;112;113;117;117;121;121;124;129;129;129;129;130;130;138;156;164;164;176;176;197;198;198;198;198;209;219;220;220;223;223;223;223;226;226;229;229;229;235;235;238;238;241;246;246;246;246;262;264;268
6;Puntarenas;601;Puntarenas;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;14;17;18;23;23;23;24;28;31;32;32;33;34;36;38;38;43;45;45;45;49;50;52;57;57;58;58;68;68;69;73;76;80;87;90;91;91;91;95;96;101;101;114;122;136;137;138;139;140;144;144;144;151;151;152;152;155;165;167;170;170;172;174;195;202;205;214;214;218;224;225;225;225;232;232;235;240;241;251;263;267;270;272;275;285;304;308;322;328;328;329;343;352;353;371;386;386;405;407;440;454;460;466;467;481;499;512;579;589;608;623;628;632;633;825;862;879;889;898;930;1049;1086;1130;1131;1132;1145;1295;1340;1347;1351;1355;1356;1364;1486;1567;1575;1605;1605;1605;1614;1659;1875;1880;1950;1953;1956;1976;1984;2096;2097;2100;2102;2106;2124;2198;2282;2285;2327;2328;2333;2514;2556;2577;2586;2594;2611;2615;2704;2704;2770;2853
6;Puntarenas;606;Quepos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;4;4;5;5;5;5;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;8;8;8;10;14;14;14;17;17;17;17;19;19;19;19;19;19;19;19;19;19;19;19;19;21;28;28;28;29;29;30;39;40;40;40;40;41;41;56;56;59;59;59;60;60;75;86;86;87;87;87;87;88;111;122;122;122;123;123;143;143;143;155;156;159;164;168;170;184;186;187;207;206;213;215;220;220;221;222;236;236;237;243;243;244;268;269;277;282;285;285;286;295;301;301;320;331;340;340;349;352;380;389;393;393;393;394;419;419;422;422;423;441;449;450;461;468;469;469;470;491;493;493;504;536;536;536;536;536;565;580
7;Limón;706;Guácimo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;6;7;10;10;10;10;10;15;16;17;17;17;17;17;17;17;17;17;17;17;17;17;17;24;24;32;32;32;32;38;38;38;38;38;38;42;58;59;61;61;61;62;62;65;66;75;75;75;75;75;77;91;91;91;112;112;130;130;130;131;131;131;142;142;163;163;165;167;171;188;191;199;210;218;230;250;251;251;252;252;252;253;253;253;265;298;303;310;311;311;311;323;323;336;336;337;366;367;367;368;369;369;369;371;371;371;371;371;371;371;371;371;372;372;380;385;385;385;385;424;460;461;479;479;479;491;493;493;519;522;522;523;523;531;574;601
7;Limón;701;Limón;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;8;8;13;14;16;17;23;23;23;25;25;30;31;31;32;32;32;32;32;32;36;37;37;37;37;39;40;44;44;46;46;46;47;48;48;48;48;48;53;53;82;84;94;94;94;103;110;113;113;113;130;130;136;138;138;147;149;148;167;186;186;187;187;187;194;195;209;209;209;230;259;259;283;284;284;284;291;298;299;309;330;333;360;374;382;389;404;422;455;485;486;486;527;555;558;570;579;585;592;627;688;727;747;782;783;865;868;911;1008;1169;1242;1247;1270;1356;1397;1439;1476;1499;1520;1570;1598;1641;1658;1669;1755;1794;1824;1844;1861;1895;1942;1967;1992;2028;2050;2068;2094;2117;2157;2225;2308;2343;2372;2411;2432;2434;2504;2547;2563;2612;2633;2653;2654;2717;2749;2793;2833;2855;2901;2928;2944;2991;3022;3095
